client_id,variation
8794498,Test
3174093,Test
1676334,Test
3710401,Test
9237579,Test
1609177,Test
6292241,Test
9206406,Test
6807117,Test
7825997,Control
5092873,Test
9245893,Control
1499432,Test
5612493,Control
1650908,Control
6615461,Control
5342626,Test
5487813,Test
9331765,Control
1140645,Test
9568221,Control
492655,Control
9386056,Test
694766,Control
6873920,Test
29595,Control
8596397,Test
3530321,Test
7914595,Test
6739923,Control
2695688,Control
517259,Control
6706745,Test
1058810,Test
4275135,Control
7606773,Test
4723532,Control
8258757,Test
4829849,Control
8815733,Test
1901368,Control
9345807,Test
5433338,Control
8627270,Test
9866491,Test
2652105,Control
2802304,Test
235342,Test
6840926,Test
1260052,Control
5528233,Test
5136874,Test
4494333,Test
5777346,Control
5138453,Test
7366477,Control
9726561,Test
3367240,Test
848688,Test
8165838,Test
9626258,Test
2854270,Test
9189058,Control
1550778,Test
3016688,Test
5291697,Test
3307085,Test
3233686,Control
6125341,Control
4757519,Test
4991005,Test
6213231,Control
8486666,Control
2629116,Control
6435836,Control
754331,Test
6544888,Control
3688173,Test
4190539,Control
9849562,Test
3246449,Test
3750841,Control
5501459,Test
3950663,Control
2387654,Test
3505821,Test
3700826,Control
6029258,Control
740601,Test
2020501,Control
8677760,Test
2637815,Test
4589552,Control
1919322,Test
6986441,Test
598498,Test
3907538,Test
9061056,Control
4244422,Test
8160451,Control
3935774,Test
2436537,Test
9885646,Test
3990290,Test
2905387,Test
3751050,Control
7368906,Test
4569203,Control
6777869,Control
3035258,Test
8889840,Control
3257971,Test
7639568,Test
3831678,Control
7560060,Test
5408776,Test
529230,Test
2820987,Control
3885331,Control
2983616,Test
4925950,Test
8362346,Test
3741674,Test
2253226,Test
2493350,Control
7463154,Control
5470155,Test
7820539,Test
8370440,Test
1239722,Control
7122374,Control
5149271,Control
2111947,Test
5145224,Control
6727416,Control
5800745,Control
1939550,Control
3307527,Control
1545935,Test
4476742,Control
888529,Control
4230817,Control
1352216,Control
8442245,Control
8462687,Test
8040332,Control
43766,Control
460912,Control
7709844,Test
1484467,Control
8290239,Control
8402909,Control
1731140,Control
9906255,Test
6646483,Test
618446,Test
6189129,Test
4054538,Control
1146114,Control
7080124,Control
6155209,Test
9004289,Control
8159840,Control
6246012,Test
9890510,Test
1672032,Control
197374,Test
7928596,Control
6000156,Control
9970264,Control
2934958,Test
7207966,Test
4647580,Control
7167518,Control
168940,Control
7390660,Control
1119039,Test
246922,Test
4318210,Test
2403493,Control
1633376,Control
136986,Control
5316693,Test
8829649,Control
3398321,Control
7091719,Test
7132575,Test
1949391,Test
4519913,Control
2549650,Test
6609008,Test
4063405,Control
6232074,Control
9937269,Control
6047255,Control
7337867,Control
1113765,Control
1361156,Control
3673027,Test
25766,Control
193305,Test
7054514,Test
6707552,Control
9597768,Test
9132044,Test
7484370,Control
9237119,Test
2337117,Test
8603917,Test
3812799,Test
3641080,Test
7539703,Control
1285998,Test
1664346,Test
2888690,Control
9080796,Test
7910879,Test
1965939,Test
2189824,Test
2191853,Test
468552,Control
6516253,Control
2346970,Control
9484395,Test
4218473,Test
8365988,Test
9262676,Test
892794,Control
9118111,Control
3701316,Control
2282258,Test
451019,Control
1557790,Control
8332895,Test
465367,Control
2129448,Control
7146837,Test
208722,Control
5700388,Control
8315431,Control
1649221,Control
5968386,Test
3519727,Test
6413727,Test
2120119,Control
6104189,Test
1894800,Test
5194510,Control
3334550,Control
4916223,Control
4360034,Test
6888629,Control
861392,Control
9586139,Test
861316,Test
1113707,Control
3141257,Control
8525803,Control
6037374,Test
6949770,Control
7831354,Test
347861,Test
5662516,Test
9053216,Test
128983,Control
6227816,Control
3866893,Test
9438773,Test
2504179,Control
4173645,Test
376793,Test
4740322,Control
4834935,Test
8492567,Test
5302222,Test
9337989,Test
3662912,Control
669111,Control
3307754,Control
9869697,Test
9342924,Control
8152115,Control
3881207,Test
5979866,Test
9999832,Test
8427304,Test
4823816,Test
9103512,Control
6058024,Control
8673902,Control
3030826,Test
1728834,Test
6224380,Control
5742352,Control
6156362,Control
1151722,Test
1608769,Test
3405360,Test
9406349,Control
2367390,Test
1430624,Test
6701737,Control
3879152,Test
6814823,Test
8530901,Control
3875578,Test
3062036,Test
8865699,Control
945455,Test
5548724,Control
9110158,Test
2813653,Control
3527712,Test
5638347,Control
1703474,Test
172858,Test
6249518,Test
1781226,Control
6600012,Test
9086639,Test
4857475,Test
7750591,Test
35181,Test
3879712,Test
1581569,Test
1221967,Control
553313,Test
9506863,Test
3350550,Test
1746534,Test
5755171,Test
7763229,Test
4243629,Test
9575481,Control
94552,Test
1169747,Test
4934661,Test
7663095,Control
8553099,Control
7968992,Control
157852,Control
27021,Control
3443827,Control
5763299,Control
9289178,Control
6997825,Control
1894060,Test
7646044,Test
3202302,Test
3504237,Test
4941347,Test
7019864,Control
6433377,Control
3608206,Control
1633550,Test
9902427,Test
2395006,Control
5938067,Test
4945619,Test
8331742,Control
2395779,Control
518097,Control
7702566,Test
8170337,Control
6997573,Control
8448636,Control
1711882,Test
2734383,Control
1873829,Control
5488621,Control
126090,Control
5795234,Test
6355166,Control
1087634,Test
627647,Test
1590631,Test
1946236,Control
8833735,Test
3093476,Test
7807666,Test
201394,Test
191749,Control
4937056,Control
8315689,Control
7656799,Control
1074213,Test
7816047,Control
3940649,Control
8124451,Control
4253705,Control
8042778,Control
1563878,Test
1493065,Test
5788539,Control
7872884,Control
3145003,Control
9611285,Test
2484038,Test
582548,Test
7009981,Control
7685873,Test
7598836,Control
6045164,Test
1213795,Test
4500109,Test
5627926,Test
6598485,Control
50692,Control
7634812,Test
7190064,Control
883254,Test
1951762,Test
5806682,Test
9614486,Test
6438491,Test
815790,Test
3476526,Test
2395415,Test
9106860,Test
1887639,Control
1869973,Control
2931057,Control
4901308,Control
7698174,Control
1855398,Control
8206815,Test
7058363,Control
5141165,Control
204888,Test
2707817,Test
3181054,Test
8064588,Control
6565725,Control
1609281,Test
5119926,Test
2831452,Control
8943831,Test
9659516,Test
7993618,Test
6244970,Test
8902017,Test
672484,Control
3116584,Control
8212752,Test
9681771,Control
1507359,Control
7963601,Test
7723642,Control
259228,Test
6560561,Test
7001154,Test
5077676,Control
7062479,Control
5288701,Test
2735502,Test
4081355,Test
3815559,Test
4669127,Test
9916676,Test
7477767,Test
6864754,Control
545350,Test
2282698,Test
3510532,Control
9025077,Control
9436371,Control
9552319,Control
7082310,Test
9856717,Control
4457807,Test
7320878,Control
9281398,Control
5864399,Control
5249755,Control
4430662,Test
1546645,Test
2849825,Test
4823673,Test
2116988,Test
9191139,Control
6615993,Test
6685352,Control
1649862,Test
5440001,Test
6427730,Control
6879669,Control
1827406,Control
4371606,Control
491746,Test
8471139,Control
1906211,Control
4696610,Control
8554894,Test
4744151,Control
5749834,Control
4562878,Test
4345846,Control
2856330,Test
4715511,Control
4853550,Test
1183663,Control
6275547,Control
1287238,Test
2135699,Test
590121,Control
1367110,Test
5818628,Test
179489,Control
5908228,Test
1395147,Test
5578646,Control
5074993,Test
3965494,Control
5647732,Control
5668399,Test
774581,Test
6816135,Test
9273012,Control
9386447,Control
824375,Test
6601330,Test
4533691,Control
400621,Control
7417737,Test
133631,Control
9610699,Test
7933700,Control
8502914,Test
2626703,Test
4863224,Test
1548295,Control
9398460,Control
3574698,Control
4565738,Test
2077990,Test
9573863,Test
3979917,Control
5702519,Test
2566429,Test
8483908,Control
5744987,Test
1133006,Control
674671,Test
1981568,Test
1029502,Control
6144296,Control
2422177,Control
9875600,Test
7018685,Test
2038876,Test
9543769,Control
3564724,Control
784619,Test
1605061,Test
9441561,Control
7178882,Test
2785779,Control
3232,Test
5707612,Control
1709923,Control
4704745,Test
1075613,Control
3742706,Control
6406288,Test
8588895,Test
3194840,Test
7985391,Control
5915017,Control
98337,Test
6457558,Test
3317557,Test
6259522,Test
7056998,Control
7359857,Control
682367,Control
409987,Test
8024933,Test
6351678,Control
5990735,Test
2863360,Control
2618189,Test
4520299,Control
7952920,Control
614978,Control
9627836,Test
450614,Control
7305586,Control
7391082,Control
2940929,Test
6504585,Control
7533358,Control
2682870,Test
1741236,Control
5847311,Test
4868086,Test
3941526,Control
8713813,Test
14690,Test
9468174,Control
8606507,Control
8517544,Control
1366802,Control
187902,Test
4061908,Test
4177841,Control
585528,Test
5437172,Test
1265437,Control
6088025,Test
7426124,Test
9012353,Test
5845,Test
4444202,Test
185096,Test
5484704,Test
2884308,Test
1110622,Control
9490554,Test
1677722,Test
6576648,Control
4885405,Control
8737107,Control
4475114,Test
7294595,Control
8827174,Test
2139307,Test
187498,Test
3736324,Control
5244585,Control
6336914,Control
3283879,Control
2613840,Control
2534741,Test
2075007,Control
9016678,Test
7098405,Control
3730736,Control
5443224,Test
9282426,Control
5079615,Control
3954324,Test
6298404,Control
5051667,Test
4281434,Test
8163507,Test
6739855,Test
5258269,Control
4287260,Test
3168385,Control
7105437,Test
7577463,Control
4627237,Test
9235078,Test
7072519,Test
2288638,Control
568159,Control
6000981,Test
4112456,Test
5828623,Test
1991963,Control
6090076,Test
4139631,Control
4179527,Test
7343199,Control
480995,Test
8435705,Test
2067466,Control
5013932,Test
5805302,Test
432789,Test
2042144,Test
8700218,Control
8095818,Control
665645,Test
3181060,Control
3387602,Test
5153966,Test
3461985,Test
7872084,Control
9161780,Control
4709095,Test
2788033,Control
9256349,Control
6242960,Test
8265335,Test
729236,Test
7693596,Test
1303379,Control
6710265,Control
5997731,Control
2500352,Control
7944139,Test
7418794,Control
9410670,Test
675167,Control
5939099,Control
6647386,Test
9152586,Control
1420660,Control
6947535,Test
6725918,Control
3476892,Control
6619164,Test
727016,Control
1139805,Control
6871269,Control
2255127,Test
9824309,Control
5851688,Control
3959160,Test
7145486,Control
9744503,Control
1195,Control
1023699,Test
4043285,Test
7872843,Test
5880385,Control
3817332,Test
9379016,Control
1332470,Test
3544228,Test
1919346,Control
7194058,Test
3728532,Control
8823500,Test
7211752,Control
6837121,Test
3214937,Test
4197302,Test
3717025,Test
1034855,Test
951910,Control
438959,Test
8791189,Control
3639173,Test
6146683,Test
9315996,Test
4161696,Test
277875,Control
9640815,Test
8984270,Test
6731654,Control
97424,Test
734462,Test
1035115,Control
6311942,Control
7975433,Test
2348515,Test
6052127,Test
7201571,Test
1662273,Test
4062868,Test
6472361,Control
1958941,Test
835985,Control
8161704,Control
9362919,Control
6209257,Test
555410,Test
7565793,Control
4207065,Test
6225921,Test
9709813,Control
6283380,Control
2434043,Test
8444793,Test
666049,Control
9152344,Control
9730777,Control
1305341,Test
539876,Test
9486407,Test
2996254,Test
8783587,Control
1445317,Test
5682006,Test
1949499,Test
3340172,Test
5676428,Test
5038157,Test
4145904,Control
4257130,Control
433498,Test
3608710,Test
7427307,Test
5802342,Test
9115136,Test
3812786,Test
549586,Test
9163836,Control
1597883,Test
8617107,Test
7496689,Test
9646052,Test
9107799,Control
8715267,Control
8273085,Control
1927544,Control
4925988,Test
4376856,Test
5792648,Test
8761665,Control
9638063,Test
2062515,Test
7574065,Control
6866442,Control
5951127,Control
3252191,Control
7894885,Test
1240190,Control
1159819,Control
4625714,Control
1698311,Control
7088457,Test
1007207,Test
5865037,Control
7717237,Control
7512056,Test
6634826,Control
8565387,Test
9627002,Control
1616184,Control
7041765,Test
6490984,Test
171583,Test
4514081,Test
4023983,Control
3739438,Control
1170325,Test
9551191,Test
51814,Control
6972505,Control
3274136,Control
9034572,Control
1588483,Control
4803418,Test
8794692,Test
3882881,Control
7662754,Test
9673536,Control
851703,Test
4159288,Test
5696039,Control
7413872,Test
7746186,Test
6754609,Test
5612472,Test
9220017,Control
4179288,Control
4952273,Control
4881503,Test
8845269,Test
3429239,Test
9799728,Control
4382517,Control
8646281,Test
9976102,Control
3451071,Control
3683394,Control
3689957,Control
1871853,Test
7306047,Control
8579832,Test
1128333,Test
9208111,Test
6087384,Test
9119907,Control
5945202,Test
7797739,Test
528496,Control
839368,Test
7763597,Control
6531629,Control
3277329,Test
1130170,Control
8596299,Control
5174359,Test
9387746,Control
5552661,Control
9267234,Control
649643,Control
1343618,Test
7042897,Control
6717435,Control
2992443,Control
7353115,Test
9502210,Control
4822934,Control
6317042,Test
8671792,Control
2931528,Control
4814310,Control
1221160,Control
967001,Test
9479474,Control
4119087,Control
5187151,Test
21522,Test
7355972,Control
1287060,Test
9577290,Control
9702505,Test
2203401,Control
562620,Test
160616,Control
5626825,Test
4776536,Test
1163998,Control
4727272,Control
8412223,Control
3873309,Test
5300098,Control
6634320,Test
8365378,Control
4315514,Test
5625527,Control
3671973,Control
6024480,Test
4739615,Control
3477878,Test
9013993,Control
8923376,Test
7662927,Control
382897,Test
2577696,Test
2050885,Control
6535723,Control
4864139,Control
3831998,Test
419807,Test
609258,Test
8909784,Test
1019589,Control
5952641,Control
5433522,Control
8687920,Test
9305815,Control
868443,Control
653514,Control
1579315,Test
7953598,Test
2990066,Test
7379141,Control
2331634,Test
6043145,Test
5820328,Control
2866912,Control
884881,Test
2837711,Test
9014786,Test
6934467,Test
416876,Control
8537968,Control
5156720,Control
5794987,Control
9812753,Control
7728720,Control
8178009,Control
2642906,Test
3351420,Control
9605920,Test
6773877,Control
5687007,Control
5970242,Control
193111,Test
1346799,Control
976546,Control
4244298,Test
7245262,Test
2914011,Test
2000326,Control
6002020,Test
4910229,Control
3271713,Control
806546,Control
8015112,Control
3201422,Test
3962932,Test
5275149,Control
8051726,Test
9439343,Control
1833626,Test
1266731,Control
5612059,Test
4699938,Control
2795570,Control
4468780,Control
3223326,Test
8728746,Control
5172248,Test
2988143,Test
5182958,Control
1836254,Test
7071370,Control
5117722,Control
325301,Control
9281816,Test
5660828,Test
1608093,Control
2725837,Control
7478327,Test
3675878,Control
8072602,Control
2170845,Control
9944156,Control
6219677,Test
7365634,Control
6189211,Test
2165764,Control
904844,Control
5077484,Test
6518928,Test
3902353,Control
9812363,Test
3576276,Control
7495691,Control
9255104,Control
4352933,Test
3563974,Test
6129501,Test
4449433,Control
8806351,Test
7913947,Control
8052520,Control
4713503,Test
6549914,Control
4015423,Test
3507648,Test
9265957,Test
4648428,Test
3450870,Control
9508604,Test
1148502,Control
2647562,Test
2743053,Test
5114480,Control
1913649,Control
8385830,Control
6276190,Test
8708857,Test
1116619,Test
9781128,Test
5288869,Test
2001189,Control
6103015,Control
6973479,Test
2570380,Control
3716716,Test
287737,Control
4292744,Test
4805558,Control
9454555,Test
4967237,Control
4359763,Control
6836577,Test
7006564,Control
6618281,Control
1384451,Control
4864043,Control
9082516,Test
7175242,Control
5126201,Test
9994407,Control
7951273,Test
6260467,Control
7787484,Test
193303,Test
6917276,Control
6052976,Control
1915796,Control
535661,Test
6810950,Test
6854608,Control
7014572,Test
9851327,Control
672250,Test
6142623,Control
7764241,Test
610835,Test
1829420,Test
8852723,Test
8062247,Control
2604064,Control
6345263,Test
4551817,Test
7323516,Control
1228762,Test
8211265,Test
3909705,Control
3451446,Test
8624201,Test
2415149,Test
3556339,Test
9600654,Test
7850280,Control
5894785,Control
1704369,Control
6909769,Test
8725703,Test
7395578,Control
7353047,Control
178853,Control
8821670,Test
4048382,Test
8374114,Control
644419,Control
1940593,Test
2813719,Control
8089480,Test
4118402,Test
7333289,Test
2846646,Control
9358241,Control
6686652,Control
4421378,Control
3797711,Control
2986109,Test
4339537,Test
4711787,Control
